,tad,lambdan,p-value,n,max.lambdan
1347,chrX:30980000-31690000,-0.164072682,0.869673927,15,1.827993138
1348,chrX:83280000-83940000,-0.318012008,0.750475829,14,1.784644524
1349,chrX:15690000-16720000,-0.083879983,0.933151855,22,2.096273052
1350,chrX:73790000-74870000,0.018358912,0.985352531,23,1.859732394
1351,chrX:76770000-77350000,-0.375933156,0.706966591,12,1.751862731
1352,chrX:6180000-7000000,-0.222155093,0.824193151,17,1.760775846
1353,chrX:103590000-104230000,-0.420897471,0.673829952,14,1.878649589
1354,chrX:136290000-137140000,-0.292655721,0.769785318,18,1.860670799
1355,chrX:130950000-131770000,-0.023347592,0.981373009,17,1.893056964
1356,chrX:18400000-19360000,-0.283735057,0.776613427,20,1.774437098
1357,chrX:107880000-108670000,-0.36610052,0.714290069,17,1.807558034
1358,chrX:137210000-137830000,-0.499178585,0.61765358,13,1.650856115
1359,chrX:8780000-9740000,-0.109990869,0.912416616,20,1.83115037
1360,chrX:95930000-96970000,-0.199196796,0.842108806,22,1.698957055
1361,chrX:12050000-12780000,-0.449309207,0.653208617,15,1.553426086
1362,chrX:12950000-13510000,-0.585745695,0.558046422,12,1.950522723
1363,chrX:39110000-40380000,0.051347841,0.959048347,26,2.123848573
1364,chrX:40490000-40990000,-0.348375249,0.727558388,11,1.691212526
1365,chrX:77790000-78700000,-0.458423851,0.646647959,19,1.794106365
1366,chrX:108710000-109380000,-0.315579136,0.752321976,14,1.661081909
1367,chrX:84350000-84810000,-0.159503691,0.873272051,10,1.698923351
1368,chrX:68660000-69300000,-0.478553353,0.63225641,13,1.833618988
1369,chrX:23680000-24270000,-0.333249196,0.738946186,13,1.745521307
1370,chrX:38520000-39100000,-0.537542834,0.590892706,12,2.017377176
1371,chrX:130120000-130790000,-0.476100568,0.634002733,14,1.788797464
1372,chrX:19560000-20150000,0.026486775,0.978869082,12,1.909948827
1373,chrX:55740000-56270000,-0.435595135,0.663130501,12,1.628090069
1374,chrX:68030000-68530000,-0.177775458,0.858899322,11,1.772317808
1375,chrX:150300000-150860000,0.059926694,0.952214019,12,1.973927208
1376,chrX:46280000-46950000,-0.388144356,0.697909208,14,1.720125809
1377,chrX:128690000-129370000,-0.261183309,0.793951149,15,1.963558163
1378,chrX:64790000-65220000,-0.136008347,0.891814682,10,1.810207487
1379,chrX:100070000-100580000,-0.591669024,0.554072243,11,1.920402838
1380,chrX:17140000-17730000,-0.176714438,0.8597327,13,1.855592684
1381,chrX:13520000-14060000,-0.479349156,0.631690258,12,1.690939615
1382,chrX:110210000-110710000,-0.298477244,0.765338941,11,1.62055135
1383,chrX:39550000-40360000,-0.164748585,0.869141874,17,1.938429848
1384,chrX:17780000-18360000,-0.341131824,0.733004344,13,1.629554039
1385,chrX:18410000-18980000,-0.242494919,0.808396694,12,1.714205952
1386,chrX:29360000-29920000,-0.04251549,0.966087763,12,1.836468671
1387,chrX:6380000-6980000,-0.018355807,0.985355007,13,1.923176548
1388,chrX:117960000-118480000,-0.321518788,0.747817277,11,1.555568
1389,chrX:24730000-25180000,-0.416119977,0.677322212,10,1.748850429
1390,chrX:15700000-16220000,-0.019370842,0.984545271,11,1.940887807
1391,chrX:117480000-117950000,-0.03110147,0.975188617,10,1.926765466
1392,chr2:91620000-92320000,-0.391944445,0.695099263,15,2.260628407
1393,chr2:15770000-16690000,-0.284972601,0.775665133,19,1.805734089
1394,chr2:103440000-105580000,-0.433025662,0.664996127,44,1.921201163
1395,chr2:228750000-230550000,-0.26150363,0.79370415,36,1.941819295
1396,chr2:129540000-130640000,-0.21278505,0.831494625,23,1.843229193
1397,chr2:133010000-134410000,-0.197952887,0.843081925,29,1.946356259
1398,chr2:66610000-68250000,-0.512015472,0.608640181,33,1.978746871
1399,chr2:164140000-165280000,-0.245323813,0.806205715,24,1.840317241
1400,chr2:29050000-30300000,-0.77092866,0.440749218,25,2.452543173
1401,chr2:129440000-130620000,-0.099490147,0.920749111,25,2.016959876
1402,chr2:29150000-30300000,-0.769191392,0.4417797,23,2.417402254
1403,chr2:203240000-204730000,0.403542812,0.686548946,31,2.31997977
1404,chr2:129470000-130460000,-0.056320316,0.955086635,21,1.923789387
1405,chr2:237170000-238320000,-0.232454014,0.816185401,24,1.903671871
1406,chr2:97230000-97770000,-0.723749357,0.469219626,12,2.072076368
1407,chr2:37310000-38990000,0.436103013,0.662761991,34,2.254064726
1408,chr2:172400000-173580000,0.736632859,0.461345647,24,2.415624994
1409,chr2:105940000-107200000,0.184938017,0.853277652,26,2.116350066
1410,chr2:133000000-134590000,-0.336446952,0.736533848,32,1.915014839
1411,chr2:241970000-242690000,-0.386079587,0.699437727,15,1.809958556
1412,chr2:164000000-165370000,-0.167398543,0.867056472,28,1.906031627
1413,chr2:107240000-108430000,-0.471586537,0.637221938,25,1.827639573
1414,chr2:201720000-203120000,-0.171102515,0.864143158,29,2.119227562
1415,chr2:166190000-167020000,-0.409020016,0.682524972,18,1.762160665
1416,chr2:156810000-158090000,-0.227250479,0.820228978,26,1.887781683
1417,chr2:37380000-38110000,-0.316116427,0.751914139,16,1.855299392
1418,chr2:220570000-222840000,-0.091200736,0.92733309,46,1.993918092
1419,chr2:62660000-64100000,-0.087932582,0.92993026,29,2.07481955
1420,chr2:170290000-171760000,0.33254078,0.739480952,31,2.324026481
1421,chr2:37360000-38760000,-0.01456927,0.988375815,29,2.049862247
1422,chr2:112610000-113330000,-0.390253121,0.696349385,15,1.995606331
1423,chr2:226540000-227970000,-0.088350161,0.929598372,30,2.011912655
1424,chr2:34230000-35360000,-0.00259103,0.99793266,24,1.846522261
1425,chr2:129080000-130640000,-0.12565976,0.900001256,32,2.035071525
1426,chr2:118770000-120060000,-0.514957842,0.60658248,27,1.718783434
1427,chr2:137190000-138600000,-0.336621083,0.736402561,29,1.993739708
1428,chr2:199170000-200470000,-0.211027894,0.832865506,27,1.941060209
1429,chr2:204930000-206810000,-0.23164785,0.81681154,39,1.87320693
1430,chr2:207020000-208390000,-0.30683126,0.758971813,28,1.809870987
1431,chr2:98360000-98990000,0.032044188,0.974436812,13,2.04470023
1432,chr2:189380000-190290000,-0.483224196,0.628936557,19,1.778829789
1433,chr2:217550000-218590000,0.428780482,0.668082984,21,2.18432664
1434,chr2:73450000-74820000,-0.549886375,0.58239731,28,1.975397452
1435,chr2:190510000-191690000,-0.558757895,0.576326961,24,1.970307214
1436,chr2:183000000-183900000,0.351840664,0.72495776,18,2.186423528
1437,chr2:225210000-225890000,0.579663746,0.562141396,14,2.30704687
1438,chr2:64200000-65270000,-0.410212542,0.681650042,22,2.023687369
1439,chr2:150450000-152100000,-0.063883745,0.949062796,33,1.898380435
1440,chr2:101930000-103110000,-0.004404904,0.996485406,25,2.08899044
1441,chr2:239910000-240940000,-0.395358898,0.692578038,21,1.871370265
1442,chr2:239400000-239890000,-0.347420185,0.728275671,10,1.631808299
1443,chr2:191900000-193050000,-0.46389716,0.642721428,23,1.825466915
1444,chr2:86420000-86940000,-0.177090397,0.859437385,11,1.7826387
1445,chr2:44220000-45780000,0.332160817,0.739767829,32,2.366525048
1446,chr2:231690000-232330000,-0.281661744,0.778202891,14,1.756876792
1447,chr2:57930000-58690000,1.686954688,0.091612065,16,2.68948156
1448,chr2:36060000-36990000,-0.478445999,0.6323328,19,1.844590732
1449,chr2:122700000-124250000,0.325798651,0.744576699,31,2.297669469
1450,chr2:173800000-175260000,2.03494633,0.041856274,30,2.797968959
1451,chr2:170790000-171750000,-0.196264092,0.844403466,20,1.926017116
1452,chr2:219040000-220250000,-0.053056723,0.957686712,25,2.001160907
1453,chr2:105940000-106700000,0.38238201,0.702178032,16,2.232565946
1454,chr2:241780000-243080000,-0.455625506,0.648659299,27,2.346668444
1455,chr2:84650000-85540000,1.015455819,0.309888597,18,2.499673528
1456,chr2:180960000-181830000,0.111554146,0.911176931,18,2.062170217
1457,chr2:149860000-150430000,-0.188292555,0.850647321,12,1.719432926
1458,chr2:162280000-163020000,-0.246903708,0.804982747,16,1.691289907
1459,chr2:190510000-191860000,0.427999568,0.668651435,28,2.328298487
1460,chr2:197610000-198640000,0.476234159,0.633907566,21,2.34599454
1461,chr2:226580000-227680000,-0.195102532,0.84531268,23,1.826622274
1462,chr2:73950000-74680000,-0.372458382,0.709551593,15,1.824206562
1463,chr2:62660000-63800000,0.09828249,0.921707982,23,2.152640791
1464,chr2:9280000-10840000,0.362215354,0.717191107,32,2.290111704
1465,chr2:160920000-161900000,-0.410508554,0.68143293,20,1.794500586
1466,chr2:60970000-62110000,1.097638536,0.272362358,24,2.573785893
1467,chr2:171090000-171760000,-0.529035069,0.596781122,15,1.820527815
1468,chr2:44220000-45190000,-0.179834215,0.857282722,20,1.992093638
1469,chr2:232710000-233390000,-0.473840465,0.635613676,14,1.910420094
1470,chr2:71750000-72970000,-0.626995367,0.530662272,25,1.912874045
1471,chr2:222870000-223510000,-0.167723263,0.866800994,14,1.818049828
1472,chr2:212580000-213440000,-0.20588403,0.836881501,18,1.867123468
1473,chr2:146630000-147350000,-0.545427755,0.585459356,15,2.00996117
1474,chr2:68290000-69180000,-0.056956072,0.954580188,19,1.942932122
1475,chr2:21630000-22510000,-0.390440175,0.696211085,19,1.68977591
1476,chr2:49860000-50660000,-0.454145598,0.649724036,17,1.733276934
1477,chr2:155260000-156170000,0.320762306,0.748390526,19,2.180882385
1478,chr2:13190000-14680000,1.930314338,0.053567902,31,2.852653608
1479,chr2:48040000-48710000,0.216876726,0.828304416,15,2.206009455
1480,chr2:10950000-11800000,-0.180891685,0.856452595,17,1.942474218
1481,chr2:11270000-11760000,-0.440107673,0.659859125,11,1.840341262
1482,chr2:167380000-168060000,-0.557619305,0.577104371,15,1.892987171
1483,chr2:134620000-135670000,0.726315123,0.467645611,22,2.397235191
1484,chr2:7220000-8910000,-1.077680044,0.281176567,35,3.066819258
1485,chr2:9540000-10830000,-0.259438459,0.795296959,27,2.055737171
1486,chr2:173010000-173580000,-0.07085862,0.943510277,12,1.979185302
1487,chr2:127830000-128990000,0.037899589,0.969767741,24,2.097641433
1488,chr2:45830000-47130000,-0.003712364,0.997037969,27,2.145658383
1489,chr2:192400000-193040000,-0.387055239,0.698715314,13,1.720284654
1490,chr2:209240000-210100000,-0.531200069,0.595280145,18,1.817543211
1491,chr2:114260000-114750000,-0.227338397,0.820160618,10,1.716129468
1492,chr2:158120000-158870000,1.323996776,0.185504115,16,2.547490994
1493,chr2:153650000-154420000,-0.084553026,0.932616745,16,2.007398446
1494,chr2:69580000-70520000,-0.627935954,0.530045897,20,2.002265941
1495,chr2:147770000-148670000,0.286223333,0.774707074,19,2.211690581
1496,chr2:32960000-33830000,-0.295985719,0.767240988,18,1.932645655
1497,chr2:207530000-208380000,-0.354102505,0.723262065,18,1.807718043
1498,chr2:176210000-176960000,-0.056397731,0.955024964,16,1.745136473
1499,chr2:228920000-229570000,-0.386689246,0.698986278,14,1.711128801
1500,chr2:64240000-64730000,-0.406492368,0.684380864,11,1.80078156
1501,chr2:11930000-13150000,-0.385238323,0.700060853,25,1.984230927
1502,chr2:79480000-80140000,-0.544721246,0.58594525,14,1.756543974
1503,chr2:144240000-145380000,-0.30003532,0.764150214,24,2.006684664
1504,chr2:203230000-204320000,-0.154442413,0.877260914,23,1.989256117
1505,chr2:38130000-38750000,-0.15423203,0.877426788,13,1.735704592
1506,chr2:158890000-159660000,-0.500547951,0.616689301,17,1.974222884
1507,chr2:190510000-191180000,-0.380135727,0.703844666,14,1.670998337
1508,chr2:700000-1780000,-0.236990585,0.812664094,22,1.890504089
1509,chr2:230630000-231670000,0.267540031,0.789053397,22,2.231100111
1510,chr2:75130000-75860000,-0.413364903,0.679339285,16,1.61891906
1511,chr2:27920000-28700000,-0.002502439,0.998003345,16,1.925263496
1512,chr2:75940000-76860000,0.004660768,0.996281258,20,2.147782565
1513,chr2:160030000-160840000,0.963030284,0.335532326,17,2.402007389
1514,chr2:29480000-30290000,-0.45940164,0.645945771,17,1.773351587
1515,chr2:138630000-139580000,0.091982826,0.926711684,20,2.136636236
1516,chr2:228780000-229570000,-0.56124362,0.574631471,17,1.808646168
1517,chr2:202090000-203100000,-0.384550457,0.700570506,21,2.124729741
1518,chr2:158340000-158870000,-0.400578263,0.688730652,12,1.545166216
1519,chr2:213530000-214100000,-0.247429045,0.804576198,12,1.854852164
1520,chr2:40100000-40820000,-0.344851087,0.730206324,15,1.999997884
1521,chr2:63010000-63790000,-0.287507744,0.773723573,16,1.757213051
1522,chr2:153030000-153540000,-0.301887396,0.762737904,11,1.716502337
1523,chr2:65280000-65830000,-0.278108241,0.78092927,12,1.782067947
1524,chr2:157580000-158070000,-0.51759065,0.604743907,11,1.611792506
1525,chr2:102490000-103080000,-0.346863329,0.728693998,13,1.828674373
1526,chr2:152410000-152870000,-0.527353348,0.597948234,10,1.864401723
1527,chr2:121100000-121840000,-0.692868541,0.488392054,15,2.054702362
1528,chr2:171230000-171720000,-0.560738906,0.57497554,11,1.63175914
1529,chr2:235460000-236560000,-0.507039351,0.612127208,23,1.93410486
1530,chr2:135710000-136540000,-0.170308337,0.864767655,17,1.801550464
1531,chr2:175560000-176160000,0.047195118,0.962357718,13,2.11669323
1532,chr2:85880000-86330000,-0.151229163,0.879794946,10,1.962407897
1533,chr2:228170000-228750000,-0.232699789,0.815994533,12,1.952608851
1534,chr2:99220000-99690000,0.020876051,0.983344531,10,2.008683228
1535,chr2:171790000-172370000,-0.129027346,0.897336011,13,1.868443288
1536,chr2:217040000-217540000,-0.195557919,0.8449562,11,1.91552792
1537,chr2:42060000-42570000,-0.349543021,0.726681679,11,1.743670444
1538,chr2:30390000-30920000,-0.184512949,0.85361107,12,1.799376761
1539,chr2:8950000-9530000,0.016786829,0.986606677,12,1.997606565
1540,chr2:106710000-107200000,-0.385274525,0.700034034,10,1.575503978
1541,chr2:72980000-73440000,-0.593101332,0.553113339,10,2.130288975
1542,chr2:166230000-166760000,-0.433791133,0.664440121,12,1.878539102
1543,chr2:46200000-47130000,-0.006674283,0.994674732,19,2.07895289
1544,chr2:141770000-142380000,-0.685467625,0.493048883,13,2.030633315
1545,chr2:200830000-201360000,-0.267193941,0.789319841,12,1.738393233
1546,chr2:211440000-211940000,-0.2372109,0.812493181,11,1.579990615
1547,chr2:187710000-188340000,0.250138254,0.802480433,13,2.131626665
1548,chr2:136640000-137150000,-0.023249115,0.981451561,11,1.911838507
1549,chr2:174720000-175230000,0.184826951,0.853364769,11,2.048795722
1550,chr2:156220000-156690000,-0.278002595,0.781010367,10,1.638425225
1551,chr2:55930000-56360000,-0.445118807,0.656233898,10,1.634431007
1552,chr2:134620000-135190000,-0.283152437,0.777059987,12,1.978026185
1553,chr2:145830000-146550000,-0.062133839,0.950456249,15,1.833011747
1554,chr2:49120000-49720000,-0.571692171,0.567530539,13,1.881540906
1555,chr2:124780000-125490000,-0.330072469,0.741345205,15,1.749027276
1556,chr2:65860000-66590000,-0.633137761,0.526643685,15,2.015495135
1557,chr2:49920000-50390000,-0.549091203,0.582942862,10,1.949187524
1558,chr2:114890000-115330000,-0.418581401,0.675522085,10,1.573250685
1559,chr2:176980000-177500000,-0.473973118,0.635519077,11,1.713202597
1560,chr2:129470000-130190000,-0.183239735,0.854609918,15,1.791052648
1561,chr2:13310000-14070000,0.095132148,0.924209863,16,2.09761191
1562,chr2:188740000-189310000,-0.266711052,0.789691644,13,1.905087796
1563,chr2:37620000-38100000,-0.492149461,0.622613689,10,2.00972908
1564,chr2:225940000-226520000,-0.420536579,0.674093513,13,1.640534239
1565,chr2:56400000-56990000,-0.246162513,0.805556433,12,1.65664702
1566,chr2:118960000-119610000,-0.574226748,0.565814371,14,1.677658958
1567,chr2:191900000-192390000,-0.256141147,0.797841851,10,1.610059151
1568,chr2:231050000-231670000,-0.640272931,0.521995176,13,1.899476519
1569,chr2:183040000-183510000,-0.389464325,0.696932696,11,1.698078847
1570,chr2:214120000-214800000,-0.131248859,0.895578446,14,1.89721646
1571,chr2:216260000-216790000,-0.062712444,0.949995488,11,1.96787408
1572,chr2:221530000-222450000,-0.16214407,0.871192403,19,1.862967662
1573,chr2:43040000-43810000,-0.629373899,0.529104301,17,2.038754583
1574,chr2:223830000-224480000,-0.363989997,0.715865479,14,1.700553674
1575,chr2:125790000-126490000,-0.140455983,0.888299729,15,1.83759037
1576,chr2:163230000-163720000,-0.130771264,0.895956256,11,1.831258476
1577,chr2:189390000-189880000,-0.457183569,0.647539107,11,1.569444968
1578,chr2:148700000-149260000,0.620830589,0.534711095,12,2.294070892
1579,chr2:215510000-216170000,-0.301597787,0.762958695,14,1.803627053
1580,chr2:172420000-172980000,-0.455248566,0.648930424,12,1.749013597
1581,chr2:68690000-69160000,-0.315325284,0.752514689,11,1.642529889
1582,chr2:120440000-121070000,0.320074731,0.748911681,14,2.059028349
1583,chr2:236670000-237110000,-0.555887379,0.578287846,10,1.638204515
1584,chr2:30940000-31590000,-0.207827583,0.835363594,14,1.904743232
1585,chr2:23990000-24430000,-0.192828262,0.847093469,10,1.939142123
1586,chr2:62130000-62650000,-0.333367575,0.738856836,11,1.534790757
1587,chr2:120450000-120930000,0.104339361,0.916900043,10,1.995842141
1588,chr2:170310000-170780000,-0.579733401,0.562094415,10,1.85047254
1589,chr2:237210000-237980000,-0.205876926,0.83688705,16,1.888841297
1590,chr2:108930000-109430000,-0.201185616,0.840553439,11,1.85656795
1591,chr2:178020000-178630000,0.321582401,0.747769078,13,2.149839416
1592,chr2:61400000-62100000,0.045842203,0.963436021,14,2.09967141
1593,chr2:169800000-170270000,-0.442342647,0.658241274,10,1.836228073
1594,chr2:60380000-60810000,0.344126561,0.730751109,10,2.11598514
1595,chr2:46680000-47120000,-0.141804017,0.887234811,10,1.857871974
1596,chr2:71210000-71740000,-0.335618217,0.737158785,11,1.744461571
1597,chr2:16960000-17520000,-0.047212968,0.962343492,12,1.899762849
1598,chr2:57950000-58470000,-0.222654231,0.823804625,11,2.020402386
1599,chr2:19570000-20060000,-0.542428191,0.587523564,11,1.645304508
1600,chr2:32060000-32580000,-0.320806049,0.748357375,11,1.540797519
1601,chr2:45200000-45720000,-0.464885686,0.642013321,11,1.665817753
1602,chr2:180990000-181410000,-0.34073901,0.733300069,10,1.523913587
1603,chr2:100150000-100860000,-0.055229608,0.955955541,15,1.8212838
1604,chr2:135210000-135660000,-0.434861752,0.663662779,10,1.60213877
1605,chr2:23400000-23910000,-0.497971168,0.618504364,11,1.868681083
1606,chr2:186820000-187340000,-0.381040255,0.703173378,11,1.559421523
1607,chr2:205140000-205560000,-0.286500445,0.774494853,10,1.708231733
1608,chr2:26070000-26590000,-0.300544988,0.763761486,11,1.719305192
1609,chr2:119630000-120060000,-0.216476947,0.828615992,10,1.703264322
1610,chr2:6210000-6660000,-0.393553151,0.693910975,10,1.583782368
1611,chr2:133390000-133930000,-0.42379545,0.671714996,12,1.721034563
1612,chr2:238720000-239190000,0.084119196,0.932961662,10,1.975136224
1613,chr2:191240000-191690000,0.047102323,0.962431676,10,1.983390842
1614,chr2:101980000-102460000,-0.398758373,0.690071252,11,1.622120013
1615,chr2:148170000-148660000,-0.411540156,0.680676503,11,1.920551251
1616,chr2:207030000-207480000,-0.463531017,0.642983787,10,1.532091928
1617,chr2:235480000-236010000,-0.39158934,0.695361666,12,1.770635601
1618,chr2:44700000-45180000,-0.255000914,0.798722393,10,1.693162038
1619,chr2:63290000-63770000,-0.140055482,0.888616154,11,1.61686257
1620,chr2:236040000-236490000,-0.431528936,0.666083818,10,1.829850009
1621,chr3:79540000-81280000,-0.086013738,0.931455496,36,2.09362761
1622,chr3:165570000-167060000,-0.652358218,0.514170111,31,1.870836614
1623,chr3:20380000-22010000,-0.273183058,0.784712502,34,1.859091308
1624,chr3:84510000-85670000,-0.167052265,0.867328925,24,1.944466649
1625,chr3:57090000-58470000,0.40905171,0.682501713,29,2.339476451
1626,chr3:194160000-194980000,-0.404895706,0.685554175,17,1.762801736
1627,chr3:77470000-78680000,-0.242838293,0.808130669,25,1.744544953
1628,chr3:185440000-186490000,0.078475234,0.93745003,22,2.114704178
1629,chr3:155680000-156950000,0.273318504,0.784608392,26,2.006123919
1630,chr3:64520000-65630000,-0.351508639,0.725206793,23,1.802990583
1631,chr3:103930000-105080000,0.349843848,0.72645589,24,2.273060989
1632,chr3:74210000-75190000,-0.349029816,0.727066925,20,1.827466818
1633,chr3:135840000-136470000,-0.392126671,0.694964622,14,1.658342653
1634,chr3:56620000-58280000,0.538950403,0.589921077,34,2.276980376
1635,chr3:132400000-133650000,0.112284575,0.910597772,25,2.028634394
1636,chr3:102360000-103500000,-0.436455717,0.662506121,23,1.916163981
1637,chr3:134310000-135290000,-0.521415413,0.602077417,20,2.066805962
1638,chr3:186930000-188870000,-0.092912228,0.925973291,40,1.891168207
1639,chr3:64510000-65730000,-0.281177342,0.778574382,25,1.84475476
1640,chr3:169480000-170580000,1.367669101,0.171415676,23,2.570932183
1641,chr3:132420000-133830000,0.337352261,0.735851368,29,2.104072477
1642,chr3:56630000-58150000,0.377358265,0.705907378,31,2.254324964
1643,chr3:16600000-17900000,0.275276762,0.783103616,26,2.323945297
1644,chr3:147030000-148270000,-0.46704372,0.640468598,26,2.034194574
1645,chr3:188930000-190180000,0.89693919,0.369751367,26,2.561719435
1646,chr3:107230000-108300000,-0.124063133,0.901265288,22,1.977833892
1647,chr3:54790000-56520000,-0.320415587,0.748653311,36,1.968998935
1648,chr3:113840000-115550000,1.899109928,0.057550024,35,2.759500277
1649,chr3:190780000-192170000,-0.000775882,0.999380936,29,2.112557667
1650,chr3:170610000-172470000,0.374267535,0.708205283,38,2.093521715
1651,chr3:57080000-58280000,0.120098423,0.904405182,25,2.135021552
1652,chr3:19070000-20230000,0.275950645,0.782585974,24,2.200516722
1653,chr3:154040000-155450000,0.24882249,0.803498093,29,2.096531273
1654,chr3:151640000-152670000,0.125280825,0.900301232,22,2.285845246
1655,chr3:55440000-56340000,-0.026444528,0.978902779,19,1.792132316
1656,chr3:50400000-51960000,0.305717968,0.759819392,32,2.332282102
1657,chr3:132430000-133380000,-0.121288858,0.903462245,20,1.992384609
1658,chr3:1050000-2090000,-0.4210227,0.673738506,21,1.896306322
1659,chr3:16300000-17290000,-0.297289828,0.766245247,20,1.760777157
1660,chr3:85840000-86660000,-0.237305908,0.812419479,18,1.836939048
1661,chr3:100020000-101390000,-0.067512175,0.94617397,28,1.945687633
1662,chr3:134300000-135640000,-0.261713333,0.79354246,27,2.089144439
1663,chr3:51980000-53290000,-0.264209858,0.791618215,27,1.964973799
1664,chr3:171560000-172410000,-0.313696579,0.753751499,18,1.912301622
1665,chr3:69040000-69890000,-0.217789485,0.827593138,18,1.774776898
1666,chr3:42930000-44330000,-0.305920085,0.759665493,29,1.880849544
1667,chr3:129170000-129760000,-0.373665399,0.708653271,13,1.754554088
1668,chr3:66980000-67910000,0.157290863,0.875015621,20,1.99374399
1669,chr3:191130000-192170000,-0.366082004,0.714303885,22,1.803416755
1670,chr3:139130000-140630000,-0.396896484,0.691443797,31,1.777022981
1671,chr3:174620000-175670000,-0.013797485,0.988991549,22,2.171986166
1672,chr3:121220000-122420000,-0.163557856,0.870079223,25,2.069255532
1673,chr3:137890000-139100000,0.092475932,0.926319913,25,1.904586693
1674,chr3:182560000-183140000,-0.208355733,0.834951218,12,1.847104128
1675,chr3:137880000-138660000,-0.181107694,0.856283045,17,2.028400577
1676,chr3:158540000-159520000,-0.272763924,0.785034693,21,1.788608826
1677,chr3:40360000-41920000,-0.506162224,0.612742771,32,1.891992226
1678,chr3:4350000-5240000,0.030370378,0.975771669,18,2.07746678
1679,chr3:70570000-71720000,-0.480817919,0.630645914,24,1.842571052
1680,chr3:187430000-188760000,-0.250764503,0.801996187,28,1.922515443
1681,chr3:154040000-155050000,0.367389684,0.713328365,21,2.072572097
1682,chr3:182550000-183580000,-0.538249384,0.590404891,21,2.531916017
1683,chr3:66280000-66900000,-0.124455305,0.900954787,13,1.934649925
1684,chr3:28830000-29990000,0.352347086,0.72457798,24,2.049298383
1685,chr3:58600000-59880000,-0.631949643,0.527419783,26,2.178831677
1686,chr3:89730000-90170000,-0.410586243,0.681375953,10,1.69773758
1687,chr3:156260000-156870000,0.037865688,0.96979477,13,1.982478057
1688,chr3:152710000-153740000,0.294430734,0.768428785,21,2.154795349
1689,chr3:81510000-82570000,-0.004286147,0.99658016,22,2.130584747
1690,chr3:174680000-175490000,-0.076069093,0.939364129,17,2.235303144
1691,chr3:192210000-193290000,0.055592404,0.955666516,22,1.954770717
1692,chr3:184530000-185340000,0.006665261,0.994681931,17,1.945490749
1693,chr3:87300000-88230000,-0.400472355,0.688808641,19,1.721162506
1694,chr3:130750000-131940000,-0.482349424,0.629557743,24,2.017991682
1695,chr3:71890000-72890000,-0.339003663,0.734606971,21,1.769693559
1696,chr3:88250000-89170000,-0.08793534,0.929928068,19,1.95089742
1697,chr3:178720000-179310000,0.044533646,0.964479033,13,1.964504344
1698,chr3:41930000-42610000,0.091270389,0.927277746,15,1.816583603
1699,chr3:149590000-150230000,-0.148799027,0.881712218,14,1.811953238
1700,chr3:5260000-6900000,-0.082890363,0.933938717,33,2.061309742
1701,chr3:129850000-130360000,-0.425973661,0.670127039,11,1.670599666
1702,chr3:159540000-160210000,-0.21695546,0.828243056,15,1.72223932
1703,chr3:39560000-40220000,-0.618261901,0.536402712,14,1.659143829
1704,chr3:98740000-99490000,-0.547706735,0.583893287,16,1.769155697
1705,chr3:68100000-68960000,-0.248414591,0.803813645,18,1.912403633
1706,chr3:50700000-51410000,-0.327635272,0.74318745,15,1.629881724
1707,chr3:24760000-25560000,-0.239356694,0.810829007,17,1.854177871
1708,chr3:14200000-14980000,-0.275245506,0.783127628,16,1.884068378
1709,chr3:23010000-23990000,0.516773562,0.605314238,20,2.259807551
1710,chr3:96580000-97440000,-0.229147794,0.818754047,18,1.728698614
1711,chr3:74280000-74990000,-0.137413475,0.890703981,15,1.792885274
1712,chr3:168760000-169450000,-0.554887439,0.578971654,14,1.721457509
1713,chr3:43570000-44290000,-0.432449677,0.665414619,15,1.863719007
1714,chr3:136790000-137690000,-0.125291906,0.90029246,19,2.037584002
1715,chr3:111810000-112270000,-0.224855352,0.822091804,10,1.814127602
1716,chr3:8810000-9370000,0.186190043,0.852295732,12,2.012470787
1717,chr3:181400000-182400000,-0.246543717,0.805261368,20,1.898288514
1718,chr3:116480000-117440000,-0.20099893,0.84069941,20,1.807476458
1719,chr3:64530000-65310000,-0.178916304,0.858003421,17,1.898579343
1720,chr3:45740000-46600000,-0.2578943,0.796488484,18,1.76078662
1721,chr3:125420000-126200000,-0.614629315,0.53879955,16,1.967289892
1722,chr3:128330000-129030000,-0.444976059,0.656337056,15,1.821140445
1723,chr3:167080000-167630000,-0.294621156,0.768283299,12,1.783248806
1724,chr3:3240000-4320000,-0.378320167,0.705192766,23,1.914408792
1725,chr3:115600000-116330000,-0.545813637,0.585194048,15,2.298690417
1726,chr3:121240000-122100000,-0.109482132,0.912820093,18,1.905653084
1727,chr3:36010000-36750000,-0.618062818,0.536533931,15,1.872983071
1728,chr3:176700000-177520000,-0.241241642,0.809367838,17,2.088296252
1729,chr3:123350000-124270000,-0.499092747,0.617714047,19,1.647709602
1730,chr3:86790000-87240000,-0.224004664,0.822753674,10,1.706904274
1731,chr3:186940000-187420000,-0.315855664,0.752112065,11,1.755780211
1732,chr3:185650000-186280000,-0.331371048,0.740364231,13,1.843917021
1733,chr3:24030000-24720000,-0.720194507,0.471405245,15,1.827139305
1734,chr3:194390000-194980000,-0.628157123,0.529901015,13,1.95923748
1735,chr3:167920000-168570000,-0.062951867,0.949804833,14,1.826201532
1736,chr3:10390000-11090000,-0.249082608,0.803296882,15,1.704477904
