,tad,lambdan,p-value,n,max.lambdan
2319,chr7:155580000-156640000,0.368190487,0.712731203,22,1.971266507
1580,chr2:172420000-172980000,-0.367905258,0.71294388,12,1.749013597
2608,chr9:3180000-4340000,-0.367529836,0.713223841,24,2.09891235
736,chr17:21510000-22260000,-0.367081106,0.71355852,15,2.052364482
538,chr14:34290000-34750000,-0.366886961,0.713703338,10,1.851619423
1037,chr1:74270000-75200000,-0.366821096,0.713752471,19,2.101248374
2553,chr8:17170000-17770000,0.366001031,0.714364306,13,1.809238079
1422,chr2:112610000-113330000,-0.365951734,0.714401092,15,1.995606331
2134,chr6:33430000-35240000,0.365685972,0.714599415,37,2.177999501
422,chr13:91720000-92440000,-0.365519972,0.714723301,15,2.07727121
810,chr17:69740000-70540000,0.364978196,0.715127682,17,1.914053883
345,chr12:80800000-81360000,0.36456639,0.715435107,12,1.94263442
112,chr10:98340000-98780000,-0.364474881,0.715503428,10,1.744814473
98,chr10:71190000-71820000,-0.363710684,0.716074065,14,1.983233066
1353,chrX:103590000-104230000,-0.36336466,0.716332498,14,1.878649589
1325,chrX:19380000-20150000,0.363337906,0.716352481,16,1.961071949
1999,chr5:129240000-130460000,0.363334819,0.716354786,26,1.849317339
2257,chr6:36730000-37220000,0.362922492,0.716662785,11,1.787505904
89,chr10:85160000-85630000,0.362695554,0.716832321,10,1.664372401
1427,chr2:137190000-138600000,-0.36260614,0.716899123,29,1.993739708
2471,chr8:65400000-66490000,0.362150166,0.717239818,22,1.95586956
1699,chr3:149590000-150230000,0.362019827,0.717337214,14,1.811953238
2049,chr5:99790000-100390000,0.361903628,0.717424048,13,1.9329131
1045,chr1:84360000-85240000,0.361530696,0.717702763,18,1.900584381
2381,chr7:27230000-28080000,-0.361443635,0.717767833,18,1.742764866
241,chr12:60940000-62200000,-0.361424869,0.71778186,26,1.774284864
1289,chr22:28440000-28950000,0.360986517,0.718109526,11,1.658479005
286,chr12:8650000-9240000,0.36029815,0.718624183,12,1.886790817
1968,chr5:121780000-122710000,0.360021529,0.718831034,20,1.741802662
1808,chr3:184080000-184520000,0.359158932,0.719476197,10,1.84333647
343,chr12:66530000-67110000,0.359026296,0.719575418,13,1.99972262
1957,chr4:152040000-152540000,-0.359001645,0.719593859,11,1.640751556
932,chr19:33680000-34630000,-0.358884611,0.719681413,20,1.864307819
226,chr11:103530000-104040000,0.358681349,0.719833483,11,1.92646286
1729,chr3:123350000-124270000,-0.357052424,0.72105256,19,1.647709602
1661,chr3:100020000-101390000,0.356464236,0.721492931,28,1.945687633
2132,chr6:142790000-143780000,0.356270744,0.721637817,21,1.828844901
2157,chr6:153330000-154400000,-0.35621658,0.721678376,22,1.921040137
1593,chr2:169800000-170270000,-0.355840385,0.721960103,10,1.836228073
879,chr18:77110000-78010000,0.355768521,0.722013926,19,1.79131581
962,chr1:171550000-172530000,0.355564122,0.722167017,20,1.937321624
1799,chr3:159020000-159500000,0.355366833,0.722314793,10,1.615053518
609,chr15:99790000-100270000,-0.354543594,0.72293154,11,1.784018511
401,chr13:65080000-66210000,-0.354494853,0.72296806,24,1.940095278
2195,chr6:3260000-4010000,0.354467336,0.722988679,16,1.774595622
402,chr13:84170000-85230000,-0.353806159,0.723484157,22,1.871089387
1485,chr2:9540000-10830000,-0.353685091,0.723574897,27,2.055737171
2428,chr7:148890000-149330000,0.353419364,0.723774071,10,1.6975595
1029,chr1:169860000-170910000,-0.353078798,0.724029368,22,2.071312643
2045,chr5:141030000-141520000,0.352224779,0.724669695,11,1.683798641
1064,chr1:37920000-38470000,-0.352030348,0.724815503,12,1.884134858
861,chr18:27440000-27860000,0.351585413,0.725149206,10,1.899773621
1935,chr4:46820000-47400000,-0.351417584,0.725275092,12,1.649165125
1136,chr1:202130000-202970000,0.350788295,0.725747179,18,1.975453073
289,chr12:77420000-78350000,0.35059578,0.725891623,19,1.948716647
785,chr17:74740000-75300000,-0.350335906,0.726086621,12,1.693778618
184,chr11:22340000-22860000,0.350295593,0.726116873,12,1.917956674
2413,chr7:103130000-103790000,0.350103541,0.726260993,14,1.709455434
2317,chr7:97920000-98470000,-0.349985066,0.726349905,12,1.830676743
838,chr18:55850000-56820000,0.349322646,0.726847099,20,1.931273084
1638,chr3:186930000-188870000,0.34932239,0.726847291,40,1.891168207
182,chr11:121520000-122420000,0.349305621,0.726859879,19,1.903435556
2440,chr7:140740000-141230000,0.349272952,0.726884403,11,1.632765851
2424,chr7:81120000-81610000,0.349153703,0.726973921,11,1.786228936
2597,chr9:21170000-22250000,0.348803513,0.727236826,22,1.892466733
1515,chr2:138630000-139580000,0.348123921,0.72774712,20,2.136636236
325,chr12:26220000-26800000,0.347781813,0.728004049,12,1.684506598
1445,chr2:44220000-45780000,0.347122985,0.728498926,32,2.366525048
149,chr11:111400000-111960000,0.346949338,0.72862938,12,1.675119728
1097,chr1:186370000-186970000,-0.346562705,0.728919868,13,1.906309919
174,chr11:81320000-81950000,-0.346402487,0.729040256,13,1.65279376
2258,chr6:143860000-144360000,0.345954727,0.729376739,11,1.664183692
2055,chr5:88010000-89690000,0.345636527,0.729615891,34,2.415025195
1576,chr2:163230000-163720000,0.344850762,0.730206568,11,1.831258476
2510,chr8:12890000-13540000,-0.344666146,0.730345372,14,1.562469569
1742,chr3:139650000-140610000,0.344512566,0.730460847,20,1.76047503
2281,chr6:39330000-39820000,0.34449209,0.730476244,11,1.831798071
2146,chr6:150130000-151700000,0.3439036,0.730918784,32,2.199434176
880,chr18:5860000-6500000,0.343433244,0.731272553,13,1.88814626
365,chr12:40780000-41320000,-0.343140906,0.731492459,12,1.761810743
1017,chr1:20180000-20830000,0.343075911,0.731541353,14,1.765378828
1891,chr4:104130000-104850000,-0.34305729,0.731555361,15,1.774740582
659,chr16:53560000-55450000,0.342903959,0.731670714,38,1.755361616
2171,chr6:84980000-86030000,-0.34222493,0.732181625,22,2.150099106
1777,chr3:49720000-50330000,-0.341943871,0.732393133,13,1.832141693
2241,chr6:46010000-46640000,0.341603453,0.732649339,13,1.571359377
624,chr15:42960000-43610000,0.341558361,0.732683278,14,1.941868349
514,chr14:79400000-80420000,0.34137231,0.732823318,21,1.694841122
1792,chr3:51980000-52480000,-0.340738335,0.733300576,11,1.669060673
655,chr16:72130000-74150000,-0.340556621,0.73343739,41,2.436332745
428,chr13:78710000-79550000,-0.34044496,0.733521465,17,1.801500245
1014,chr1:6740000-7810000,0.340235864,0.733678912,23,1.836889246
2123,chr5:132810000-133290000,-0.339857698,0.733963694,10,1.6055748
418,chr13:47380000-48370000,-0.339724044,0.734064353,21,1.94029148
2182,chr6:75060000-75920000,0.339467648,0.734257465,18,1.700617355
1277,chr22:43590000-45150000,0.339442457,0.734276439,32,2.128835473
2095,chr5:170110000-170760000,0.339411814,0.73429952,14,1.830078852
2276,chr6:27870000-28370000,0.33939046,0.734315605,11,1.874477453
1270,chr22:50150000-51230000,-0.339171268,0.734480713,22,1.991568318
2513,chr8:97340000-98230000,0.33916067,0.734488696,19,1.720494754
790,chr17:6550000-7090000,0.338852081,0.734721165,11,1.72288036
1535,chr2:171790000-172370000,0.338699584,0.734836054,13,1.868443288
1343,chrX:67710000-68610000,0.338689047,0.734843993,19,1.916472229
718,chr16:79650000-80510000,-0.338370159,0.735084259,18,2.133569879
698,chr16:56450000-57570000,-0.338149862,0.735250257,23,2.122993866
2235,chr6:169350000-169890000,0.337916228,0.735426318,11,1.689980015
2456,chr8:11220000-11850000,0.337565043,0.735690989,13,1.757209114
948,chr1:4000000-4670000,-0.337000335,0.736116648,14,1.888512454
897,chr19:36790000-38330000,0.336966749,0.736141966,32,2.433903491
2044,chr5:111510000-112170000,0.336818626,0.736253631,14,1.861540743
2505,chr8:22080000-22910000,0.336537053,0.736465915,18,1.916538071
2273,chr6:113060000-113560000,-0.336536023,0.736466692,11,1.599368593
306,chr12:75070000-75680000,0.336240856,0.736689246,13,1.713124956
819,chr17:36900000-37590000,0.335955977,0.736904064,14,1.977614352
720,chr16:67510000-68270000,-0.335689629,0.737104927,16,1.928689005
1471,chr2:222870000-223510000,0.335412226,0.737314146,14,1.818049828
1249,chr21:45750000-48100000,-0.335243373,0.737441506,47,2.252695589
2479,chr8:87880000-88580000,-0.335236214,0.737446906,15,1.928614466
599,chr15:80700000-81250000,-0.335177009,0.737491564,11,1.827284235
745,chr17:5400000-6900000,-0.335004957,0.737621347,30,2.09583931
2538,chr8:38970000-39720000,0.334963418,0.737652682,16,1.766362276
620,chr15:54240000-55450000,0.334773766,0.737795751,25,2.435716603
1116,chr1:210030000-210490000,-0.334523318,0.737984698,10,1.531829324
377,chr12:16500000-17080000,0.334120315,0.738288771,12,1.998098955
2557,chr8:71040000-71580000,0.334010232,0.738371838,12,1.733421377
1381,chrX:13520000-14060000,-0.333620518,0.738665933,12,1.690939615
2532,chr8:126110000-126710000,0.332893491,0.739214683,13,1.770363266
1834,chr4:83770000-84220000,-0.332485192,0.739522919,10,1.957608121
661,chr16:3190000-4460000,0.330858353,0.740751481,27,2.109012867
2495,chr8:120850000-121980000,-0.330022551,0.741382922,23,1.980806936
1486,chr2:173010000-173580000,0.32979874,0.741552039,12,1.979185302
544,chr14:88380000-88840000,0.329701224,0.741625729,10,1.79555843
2611,chr9:74390000-75450000,0.328290182,0.742692267,22,2.03385594
871,chr18:21170000-21720000,-0.328207629,0.74275468,12,1.822510055
370,chr12:30980000-31410000,-0.328190927,0.742767308,10,1.880519015
442,chr13:75050000-75820000,-0.32719746,0.743518542,16,1.746726948
1347,chrX:30980000-31690000,0.325616593,0.744714456,15,1.827993138
1530,chr2:135710000-136540000,0.325557202,0.744759397,17,1.801550464
1575,chr2:125790000-126490000,0.32511276,0.745095732,15,1.83759037
387,chr13:92780000-95060000,-0.324680667,0.745422768,47,2.039325558
2294,chr7:23580000-24780000,0.324490122,0.745566999,25,2.148746298
696,chr16:52170000-52960000,0.324489963,0.74556712,17,1.807258397
1142,chr1:29090000-29540000,0.324180587,0.745801318,10,1.815226497
937,chr19:33910000-34600000,0.323318701,0.746453892,14,1.874158176
1461,chr2:226580000-227680000,0.323015773,0.746683297,23,1.826622274
1848,chr4:184370000-185120000,0.322475646,0.747092384,16,1.792907677
1620,chr2:236040000-236490000,-0.322134024,0.747351163,10,1.829850009
1879,chr4:91300000-91970000,0.321723835,0.74766192,14,1.677534625
451,chr13:25130000-25570000,-0.321693023,0.747685264,10,1.684069442
47,chr10:114230000-115340000,0.321507837,0.747825574,23,1.968512567
593,chr15:49510000-50450000,0.321116688,0.748121964,19,1.851350693
1256,chr21:32470000-32980000,-0.32090496,0.748282415,11,1.851461558
1374,chrX:68030000-68530000,0.32022959,0.748794293,11,1.772317808
2461,chr8:114450000-115500000,0.32020815,0.748810545,21,2.110491691
2504,chr8:28530000-29170000,0.320180055,0.748831842,14,1.715957392
1520,chr2:40100000-40820000,-0.319793476,0.749124894,15,1.999997884
282,chr12:124260000-125390000,-0.319677653,0.749212702,23,1.933769227
1441,chr2:239910000-240940000,-0.319269219,0.749522372,21,1.871370265
1971,chr5:68340000-68870000,0.318449758,0.750143799,12,1.786510234
1577,chr2:189390000-189880000,-0.317822457,0.750619615,11,1.569444968
2373,chr7:33210000-33990000,0.317398499,0.750941246,16,1.966751555
540,chr14:42570000-43190000,0.31719958,0.751092168,13,1.79645744
33,chr10:54570000-55330000,-0.317159203,0.751122804,16,1.816034696
448,chr13:71820000-72470000,-0.317105608,0.75116347,14,1.808732349
983,chr1:155150000-156300000,-0.316252119,0.751811151,23,1.962284877
177,chr11:71500000-72170000,0.31545215,0.752418376,14,1.74919199
1209,chr20:45820000-46270000,-0.314403808,0.753214364,10,1.650194474
1500,chr2:64240000-64730000,-0.314065812,0.753471054,11,1.80078156
1966,chr5:116870000-118180000,0.314063826,0.753472563,27,1.982379975
1113,chr1:36960000-37900000,0.313924877,0.753578096,19,1.754279453
2660,chr9:3730000-4270000,0.313657165,0.753781437,12,1.941279096
2550,chr8:29180000-29930000,0.313524598,0.753882135,16,2.024950712
1127,chr1:185200000-185660000,0.313509244,0.753893799,10,1.739616289
210,chr11:13780000-14270000,0.312370918,0.75475865,11,1.619329907
1072,chr1:46050000-46700000,-0.311677503,0.755285627,13,2.00339066
1592,chr2:61400000-62100000,0.310665434,0.756054977,14,2.09967141
558,chr14:88950000-89430000,-0.310493437,0.75618575,10,1.646030462
2360,chr7:17710000-18380000,0.310405833,0.756252359,14,1.768226398
1929,chr4:13650000-14430000,-0.310370491,0.756279231,16,1.715877429
2537,chr8:51640000-52460000,-0.310187091,0.756418687,18,1.864044208
1980,chr5:157430000-158570000,-0.309661205,0.756818608,24,1.81081059
296,chr12:80780000-81550000,0.309636422,0.756837456,16,1.906127948
914,chr19:49130000-50360000,0.309499999,0.756941213,26,1.801663942
2070,chr5:32680000-33390000,-0.309372076,0.757038509,15,1.754922137
2333,chr7:95530000-96680000,0.308823687,0.75745565,24,2.017255614
628,chr15:44830000-45360000,0.308564912,0.757652515,12,1.725528353
408,chr13:20750000-22080000,-0.308478928,0.757717932,27,2.025194323
2056,chr5:42110000-42800000,0.308095108,0.758009964,14,1.785347726
2261,chr6:107430000-108180000,-0.307906729,0.758153305,16,2.073366068
1736,chr3:10390000-11090000,0.3076828,0.758323709,15,1.704477904
956,chr1:95990000-97150000,-0.307588367,0.758395573,24,1.873652741
2354,chr7:123720000-124480000,-0.307572519,0.758407634,16,1.696425887
2328,chr7:76260000-76730000,0.3067262,0.759051786,10,1.734235575
307,chr12:85810000-86300000,0.306460839,0.759253793,10,1.621600132
2101,chr5:73190000-73950000,0.305836248,0.759729328,16,1.860399093
1702,chr3:159540000-160210000,0.305759973,0.759787407,15,1.72223932
1954,chr4:105800000-106400000,-0.305509385,0.759978223,12,1.587411093
771,chr17:26080000-26650000,0.305375604,0.7600801,12,1.691034089
219,chr11:83540000-84090000,0.30495801,0.760398133,12,1.521522508
1197,chr20:37870000-38520000,0.304703351,0.760592097,14,1.70950554
825,chr18:70340000-71600000,0.304537844,0.760718166,26,1.851262177
126,chr11:114990000-116570000,0.304406496,0.76081822,33,2.101692027
2367,chr7:84660000-85200000,0.304037162,0.761099579,11,1.733925946
728,chr16:48710000-49370000,-0.30389531,0.761207651,14,1.780041915
2248,chr6:139100000-139690000,-0.303750802,0.761317751,12,1.865910146
1298,chr22:32370000-32880000,0.303731609,0.761332375,11,1.730283593
1213,chr20:46340000-46820000,-0.30282032,0.762026797,11,1.694930617
228,chr11:104450000-105030000,0.302798245,0.762043621,12,1.591171734
217,chr11:124760000-125280000,-0.302643969,0.762161203,11,1.720770709
1385,chrX:18410000-18980000,0.30256048,0.762224836,12,1.714205952
2500,chr8:112950000-113550000,0.301958067,0.76268403,12,1.728783737
972,chr1:172680000-174040000,0.301825821,0.762784846,28,1.975123404
2637,chr9:139650000-140140000,-0.301515144,0.763021704,10,1.572951784
2088,chr5:76150000-76780000,-0.30144383,0.763076076,13,1.94088152
1897,chr4:81270000-81970000,0.301354222,0.763144398,15,1.563841131
190,chr11:42710000-43310000,-0.301125991,0.763318422,13,1.747856063
2210,chr6:30410000-31450000,0.300867441,0.763515579,21,2.359021103
1667,chr3:129170000-129760000,-0.300368237,0.763896289,13,1.754554088
84,chr10:91000000-91490000,0.300122319,0.764083855,10,1.416439095
1538,chr2:30390000-30920000,0.299230886,0.764763885,12,1.799376761
207,chr11:19060000-19940000,-0.298921948,0.7649996,18,1.874439192
591,chr15:52160000-53040000,-0.298394008,0.765402462,18,2.065388252
1814,chr4:18680000-20250000,0.298323847,0.765456005,32,1.845344538
2468,chr8:20260000-21620000,0.298261241,0.765503784,28,1.921444272
329,chr12:11690000-12190000,0.297997405,0.765705144,11,1.868211123
2008,chr5:13960000-14680000,0.297919698,0.765764453,15,1.834140526
1205,chr20:17470000-17990000,0.297907666,0.765773637,11,1.657107662
1123,chr1:201180000-201790000,-0.297613654,0.765998052,13,1.761442784
1595,chr2:46680000-47120000,0.297516829,0.766071962,10,1.857871974
1491,chr2:114260000-114750000,0.297395861,0.766164303,10,1.716129468
499,chr14:20760000-21440000,-0.296567917,0.766796408,14,1.710616124
581,chr15:81770000-82320000,-0.296432767,0.766899605,12,1.76947329
2612,chr9:13320000-14420000,-0.295418447,0.767674243,23,1.739812844
1740,chr3:33910000-34750000,0.295314403,0.767753715,17,1.784734219
1841,chr4:52680000-55160000,-0.295194593,0.767845232,51,2.395992693
1346,chrX:80050000-80660000,0.294828933,0.768124563,13,1.97529648
1626,chr3:194160000-194980000,-0.294763362,0.768174656,17,1.762801736
237,chr11:134140000-134940000,-0.294625818,0.768279737,17,1.865758466
639,chr15:52530000-53030000,-0.294515654,0.768363903,11,1.765158774
2565,chr8:133840000-134470000,0.294178458,0.768621541,14,1.798097038
257,chr12:96960000-98850000,0.294169396,0.768628465,38,2.233884054
1669,chr3:191130000-192170000,-0.293995179,0.768761587,22,1.803416755
706,chr16:87410000-87950000,0.293405238,0.769212422,11,1.883232398
2653,chr9:20350000-21120000,-0.293278224,0.769309497,16,1.923054992
2507,chr8:105800000-106790000,0.293254037,0.769327983,20,1.838312395
2443,chr8:93050000-94380000,-0.293193451,0.76937429,27,1.898090286
1022,chr1:220120000-220960000,0.293006831,0.769516931,18,2.269460337
3,chr10:9370000-10880000,0.292970809,0.769544464,31,2.04935326
2619,chr9:103390000-104110000,-0.292961911,0.769551266,16,1.813698363
1627,chr3:77470000-78680000,0.292685854,0.769762283,25,1.744544953
326,chr12:105810000-106570000,0.29159625,0.770595343,16,2.006657532
1807,chr3:40620000-41250000,0.290489989,0.771441408,13,1.549837571
2050,chr5:63420000-63910000,-0.290489683,0.771441643,11,1.685663247
1609,chr2:119630000-120060000,0.290405863,0.771505759,10,1.703264322
1251,chr21:31370000-32450000,0.290304049,0.771583642,22,2.13738291
676,chr16:75200000-75680000,-0.289782068,0.771982967,10,1.546337427
1876,chr4:77070000-78140000,-0.289706769,0.772040577,22,1.796662842
2321,chr7:23770000-24750000,0.289638198,0.772093041,20,1.974525909
576,chr15:66860000-68530000,-0.289359943,0.772305945,34,2.010936691
459,chr13:22190000-22870000,-0.289157815,0.772460612,15,1.95804716
1570,chr2:214120000-214800000,0.289089917,0.772512569,14,1.89721646
1567,chr2:191900000-192390000,0.288905072,0.772654023,10,1.610059151
2389,chr7:31170000-31770000,0.288651328,0.772848212,13,1.525063085
1997,chr5:151900000-153340000,-0.28857069,0.772909928,29,1.841967211
191,chr11:28750000-29370000,0.288090648,0.773277351,13,1.71895554
1818,chr4:4380000-5950000,0.28773914,0.773546427,32,2.080830648
1321,chrX:119080000-119600000,-0.287706931,0.773571084,11,1.809837337
1785,chr3:61510000-62170000,0.287510269,0.77372164,14,1.875938557
680,chr16:62220000-63290000,0.287396479,0.773808757,22,1.752368851
317,chr12:43790000-44300000,0.287215449,0.773947358,11,1.647298676
1728,chr3:176700000-177520000,-0.286906385,0.774184002,17,2.088296252
1878,chr4:152030000-153280000,0.286589891,0.774426356,26,1.962726034
1911,chr4:177280000-177980000,-0.286347796,0.774611754,15,1.779774052
2541,chr8:68680000-69370000,0.28630758,0.774642553,15,1.872242105
328,chr12:41610000-42420000,0.286298153,0.774649772,17,1.725025304
1816,chr4:171890000-173080000,0.286258932,0.77467981,25,1.820807104
1964,chr5:147300000-148560000,0.286032014,0.774853602,26,1.869522225
1276,chr22:50660000-51230000,0.285773579,0.775051545,12,1.75256191
2579,chr8:137190000-137730000,0.285224918,0.775471831,12,1.780156471
2382,chr7:37250000-37910000,-0.284479327,0.776043075,14,1.703845708
2158,chr6:74440000-75930000,-0.283972928,0.776431127,31,1.76980324
2310,chr7:89770000-90690000,-0.283916854,0.7764741,19,1.908187994
1560,chr2:129470000-130190000,0.28387099,0.776509249,15,1.791052648
1551,chr2:55930000-56360000,-0.283834739,0.776537031,10,1.634431007
2569,chr8:95000000-95590000,-0.283742223,0.776607935,12,1.785438251
1303,chr22:40770000-41210000,0.283213079,0.777013503,10,1.501736695
887,chr18:4460000-5050000,0.282886833,0.777263588,12,1.874750924
1002,chr1:234620000-235190000,-0.282304862,0.777709758,12,1.823782446
1389,chrX:24730000-25180000,-0.282240979,0.777758738,10,1.748850429
1531,chr2:175560000-176160000,0.281648531,0.778213024,13,2.11669323
793,chr17:70720000-71180000,-0.28157118,0.778272341,10,1.798533466
1611,chr2:133390000-133930000,-0.281474929,0.778346155,12,1.721034563
1423,chr2:226540000-227970000,0.280737944,0.778911404,30,2.011912655
1867,chr4:138040000-138720000,0.280724222,0.778921929,15,1.741594238
700,chr16:27590000-28090000,0.280430972,0.779146878,11,1.878113329
336,chr12:48100000-48580000,0.279728186,0.779686052,10,1.642440042
2631,chr9:126170000-127160000,0.279656227,0.779741265,21,1.997160322
1102,chr1:93290000-93710000,-0.279521176,0.77984489,10,1.612782074
1683,chr3:66280000-66900000,0.278899001,0.780322335,13,1.934649925
1324,chrX:37310000-38200000,0.278395156,0.780709037,18,1.72957373
1221,chr20:43920000-44410000,0.278000415,0.78101204,11,1.835758396
1812,chr3:60880000-61360000,0.277494233,0.781400633,11,1.67523754
890,chr19:8740000-9920000,0.277478171,0.781412965,25,2.269453534
154,chr11:116610000-117100000,0.277445747,0.781437858,10,1.569062713
373,chr12:101190000-101660000,0.27737259,0.781494026,11,1.709994501
2133,chr6:33560000-35230000,0.277284442,0.781561705,34,2.094571418
707,chr16:66920000-67500000,-0.276846242,0.781898173,12,1.8814924
2091,chr5:174940000-175380000,-0.276778844,0.781949927,10,1.572522038
772,chr17:67550000-68590000,-0.276638207,0.782057924,21,1.915705584
2540,chr8:30510000-31060000,-0.276429703,0.782218045,12,1.867083841
1795,chr3:189670000-190150000,0.276146141,0.782435823,10,1.850057863
361,chr12:93890000-94490000,0.276009314,0.782540912,13,1.670442315
946,chr19:47200000-47750000,-0.275276345,0.783103937,11,1.47300641
747,chr17:40020000-41390000,0.274949124,0.783355326,28,1.993686251
2340,chr7:117030000-117840000,0.274520023,0.783685018,17,2.154547143
2285,chr6:14720000-15230000,-0.273568934,0.784415911,11,1.754978566
1487,chr2:127830000-128990000,0.273247487,0.784662979,24,2.097641433
1497,chr2:207530000-208380000,-0.27290597,0.784925498,18,1.807718043
1604,chr2:135210000-135660000,-0.27280148,0.785005822,10,1.60213877
2229,chr6:151190000-151680000,0.272399184,0.7853151,11,1.804824177
192,chr11:123630000-124220000,0.27226164,0.785420849,13,1.716371093
1601,chr2:45200000-45720000,-0.272008837,0.785615224,11,1.665817753
1462,chr2:73950000-74680000,-0.271575857,0.785948165,15,1.824206562
1496,chr2:32960000-33830000,-0.271492524,0.786012249,18,1.932645655
733,chr16:47200000-47710000,0.270814842,0.786533444,11,1.702738179
1829,chr4:22930000-24430000,-0.270557388,0.786731473,31,1.87262839
2326,chr7:137280000-138550000,-0.270457101,0.786808616,26,2.310479864
2293,chr7:103070000-104500000,0.270054577,0.787118267,29,1.838783971
1155,chr1:174230000-174700000,0.269721597,0.787374444,10,1.683774101
1418,chr2:220570000-222840000,0.269512174,0.787535575,46,1.993918092
2675,chr9:130230000-130690000,-0.269267553,0.787723799,10,1.751096179
818,chr17:15920000-16430000,0.268303158,0.788465976,11,2.066298898
1065,chr1:210610000-211340000,0.268237764,0.788516308,15,1.908310149
214,chr11:126300000-126990000,-0.268066748,0.78864794,14,1.662076859
2298,chr7:121710000-123060000,-0.267905101,0.788772367,28,2.094631379
323,chr12:89930000-90490000,0.267797077,0.788855521,12,1.724313105
118,chr11:68860000-69470000,0.267651946,0.788967242,13,1.862571278
1084,chr1:89440000-89920000,-0.26693579,0.7895186,11,1.691471893
689,chr16:46510000-48240000,0.265425982,0.790681323,35,2.173151989
1411,chr2:241970000-242690000,-0.2645285,0.791372707,15,1.809958556
2385,chr7:137820000-138440000,0.264313056,0.791538701,13,1.856252317
1145,chr1:162820000-163290000,-0.263875811,0.791875615,10,1.722128253
62,chr10:32740000-33440000,0.263597193,0.792090321,15,1.72704099
34,chr10:98120000-99140000,0.263353536,0.7922781,21,2.056256074
2379,chr7:137290000-137710000,0.263165141,0.792423298,10,1.808924277
775,chr17:45150000-45720000,0.262934575,0.792601006,12,1.791500521
2434,chr7:65470000-65940000,0.262860026,0.792658468,10,1.629537384
2403,chr7:104560000-105220000,0.262715911,0.792769552,14,2.092949242
891,chr19:33080000-34650000,0.261843029,0.793442464,32,2.009065554
1357,chrX:107880000-108670000,-0.261247215,0.79390187,17,1.807558034
23,chr10:12220000-13140000,-0.260879092,0.794185749,19,1.806336002
2043,chr5:6860000-7840000,0.260684943,0.794335479,20,1.820431893
2363,chr7:23270000-23760000,0.260676623,0.794341895,11,1.785896349
2268,chr6:165830000-166270000,0.260532038,0.794453405,10,1.661347929
1955,chr4:7140000-7720000,-0.260204374,0.79470613,13,1.801907379
1382,chrX:110210000-110710000,0.259493504,0.795254494,11,1.62055135
2546,chr8:75270000-75790000,0.259472954,0.795270347,11,1.787745817
1963,chr5:116760000-118180000,0.259459793,0.7952805,29,1.984229433
1824,chr4:148950000-150200000,0.259275004,0.795423064,25,1.833062503
122,chr11:96440000-97070000,-0.259148831,0.79552041,14,1.851737475
1758,chr3:117790000-118560000,-0.258894254,0.795716831,17,1.895613081
453,chr13:96150000-96640000,-0.258446108,0.796062636,10,1.684930618
2332,chr7:19740000-20650000,-0.257915674,0.796471988,19,2.157655606
1730,chr3:86790000-87240000,0.257727093,0.796617535,10,1.706904274
1636,chr3:102360000-103500000,-0.25758454,0.796727563,23,1.916163981
989,chr1:152600000-153260000,-0.257065855,0.797127936,14,1.808500666
2244,chr6:135290000-135760000,-0.255872669,0.798049159,11,1.868037098
2039,chr5:115430000-116330000,0.255393299,0.798419346,19,2.065926543
1630,chr3:64520000-65630000,-0.254996564,0.798725753,23,1.802990583
1476,chr2:49860000-50660000,-0.254935188,0.798773158,17,1.733276934
2078,chr5:157590000-158090000,-0.254708751,0.798948057,11,1.561601013
1130,chr1:176330000-176850000,0.254495649,0.799112665,11,1.698530493
896,chr19:57900000-58720000,0.254366279,0.7992126,17,1.951054272
1320,chrX:75490000-76640000,0.254024551,0.799476591,24,1.853574239
546,chr14:31390000-31880000,-0.25314007,0.800159976,11,1.785417614
674,chr16:19910000-20580000,-0.252374999,0.800751222,14,1.870046301
1010,chr1:217000000-217970000,-0.252170498,0.80090928,20,1.712035207
2450,chr8:21780000-23300000,0.251820392,0.801179895,31,2.542131328
787,chr17:58200000-58740000,-0.251422761,0.801487272,11,1.700191993
1416,chr2:156810000-158090000,0.251364903,0.801532,26,1.887781683
1004,chr1:168300000-169360000,-0.25128165,0.801596361,22,1.878244825
312,chr12:31810000-32480000,0.250910706,0.801883147,14,1.859359645
1322,chrX:102750000-103420000,0.25067388,0.802066257,14,1.669018094
750,chr17:38770000-39820000,-0.250588556,0.802132231,22,1.994673253
488,chr14:76480000-77120000,0.249788406,0.802750986,14,1.928733992
981,chr1:247860000-248370000,-0.249553738,0.802932478,11,1.719559882
1910,chr4:150270000-150790000,0.249477234,0.802991649,11,1.817626215
904,chr19:8000000-8600000,0.249391693,0.80305781,12,1.938138954
2664,chr9:90540000-91190000,0.248890616,0.803445395,14,1.869772946
2005,chr5:153350000-154330000,0.248527232,0.803726503,20,1.979180695
2124,chr5:89080000-89560000,-0.247647851,0.804406884,11,1.753122555
2655,chr9:128750000-129350000,-0.246955709,0.804942501,12,1.770018549
2467,chr8:113750000-114440000,-0.246150954,0.805565381,14,1.652731662
232,chr11:57600000-58280000,-0.245992266,0.805688219,14,1.789286654
2018,chr5:15090000-16050000,0.245272278,0.806245616,20,1.732246844
1616,chr2:207030000-207480000,-0.245176228,0.806319982,10,1.532091928
2404,chr7:48410000-48970000,-0.245154147,0.806337079,12,1.754932032
2575,chr8:124830000-125450000,-0.245095588,0.806382419,13,1.68011681
