,tad,lambdan,p-value,n,max.lambdan
812,chr7:140360000-141480000,0.285299798,0.775414468,12,1.879436615
813,chr7:132290000-134060000,0.543719957,0.586634197,19,1.837238342
814,chr7:3240000-4610000,-0.286016781,0.774865269,15,1.759011826
815,chr7:83570000-84640000,0.276859765,0.781887788,12,1.67367019
816,chr7:77680000-78840000,-0.157759475,0.874646333,13,1.763999572
817,chr7:89770000-90690000,-0.165765631,0.868341394,10,1.81653814
818,chr7:20800000-22110000,0.522739021,0.60115588,14,2.054978879
819,chr7:120620000-121660000,-0.177645774,0.859001173,11,1.712567549
820,chr7:157230000-158350000,-0.15558241,0.876362191,12,1.757296581
821,chr7:94050000-95330000,0.190887551,0.848613694,14,1.737345159
822,chr7:11430000-12430000,0.10859507,0.913523671,11,1.542762431
823,chr7:42930000-43910000,-0.020192632,0.983889706,11,1.814058484
824,chr7:15270000-16110000,0.121697428,0.90313865,10,1.53557874
825,chr7:155580000-156640000,-0.08897397,0.929102597,12,2.103228445
826,chr7:132380000-133740000,0.563479199,0.573108621,15,1.884036831
827,chr7:23770000-24750000,0.314018061,0.753507322,11,2.082311339
828,chr7:117870000-118850000,-0.279854813,0.779588896,11,1.659814271
829,chr7:137280000-138550000,-0.607602246,0.543451311,14,2.232354909
830,chr7:47290000-48190000,1.126429336,0.259983835,10,1.878340792
831,chr7:45920000-47220000,-1.150057912,0.25012002,14,2.042339819
832,chr7:19740000-20650000,0.263786662,0.791944313,10,1.672445712
833,chr7:95530000-96680000,0.631601172,0.527647521,12,2.100808979
834,chr7:21200000-22110000,0.567914568,0.570092979,10,1.886263644
835,chr7:128030000-129690000,0.320694328,0.748442046,17,1.691098338
836,chr7:131350000-132280000,0.193563891,0.846517374,10,1.788151472
837,chr7:86890000-87840000,-0.301897342,0.762730322,11,1.973454021
838,chr7:44010000-45180000,0.249679735,0.802835031,12,1.767177644
839,chr7:1580000-2430000,-1.060092866,0.289102353,10,2.137972579
840,chr7:157220000-159120000,-0.045445118,0.963752519,20,2.018645675
841,chr7:40830000-41760000,-0.307362012,0.75856784,10,1.933190907
842,chr7:66840000-68630000,-0.768626582,0.442115021,19,1.972627351
843,chr7:41990000-42880000,-0.130519352,0.896155544,10,1.556647214
844,chr8:83160000-85520000,-0.648284265,0.516801109,25,1.990388555
845,chr8:58300000-59350000,0.015451848,0.9876717,11,1.568539399
846,chr8:93050000-94380000,0.734104204,0.462885232,14,1.864517421
847,chr8:53620000-55090000,1.132234982,0.257535657,15,2.168956683
848,chr8:79350000-80450000,-0.582252613,0.560396539,12,1.913852925
849,chr8:41390000-42800000,-0.749057453,0.453822578,15,2.134514984
850,chr8:125510000-126720000,-0.076544554,0.938985869,13,1.863206918
851,chr8:21780000-23300000,0.810534942,0.417632791,16,2.332238322
852,chr8:58300000-59560000,-0.349334248,0.72683839,13,1.954807582
853,chr8:20260000-21760000,-0.254870886,0.798822823,16,1.768129697
854,chr8:90710000-91960000,1.934197756,0.053088818,13,2.351552721
855,chr8:128090000-129390000,-1.15118557,0.2496559,14,2.063908666
856,chr8:139740000-141420000,-0.588685392,0.556072339,18,2.05456744
857,chr8:118330000-120100000,2.265261793,0.023496619,18,2.498733928
858,chr8:4900000-5960000,-0.778134501,0.436489725,11,1.805820466
859,chr8:114450000-115500000,0.14817612,0.882203777,11,1.848576998
860,chr8:122210000-123650000,-0.07511133,0.940126134,15,1.830246049
861,chr8:59610000-60930000,-0.023640859,0.98113908,14,1.823133043
862,chr8:61320000-62530000,-0.105944883,0.915626083,13,1.882499851
863,chr8:40090000-41260000,-0.608696699,0.542725495,13,1.925147088
864,chr8:20260000-21620000,0.366586472,0.7139275,15,1.810164535
865,chr8:53630000-54750000,0.473960308,0.635528212,12,1.800134979
866,chr8:46840000-47770000,-0.236122568,0.813337562,10,1.772966373
867,chr8:65400000-66490000,-0.346732041,0.728792636,11,1.633075383
868,chr8:20870000-21750000,-0.029810588,0.976218114,10,1.646886561
869,chr8:62650000-64030000,-0.686131948,0.492629906,15,1.790533881
870,chr8:76260000-77190000,0.523664685,0.600511783,10,1.902531277
871,chr8:131970000-132880000,-0.084938092,0.932310608,10,1.56897049
872,chr8:18750000-20040000,-0.462495191,0.64372625,14,1.812975652
873,chr8:70560000-71590000,-0.068705305,0.945224195,11,1.736987464
874,chr8:24940000-26200000,0.891209715,0.372816674,13,2.137879176
875,chr8:22070000-23300000,0.930745201,0.351985382,13,2.254147356
876,chr8:34970000-36060000,-0.660046172,0.5092242,12,1.766775839
877,chr8:126870000-127790000,0.334766372,0.737801329,10,1.719909989
878,chr8:69450000-70530000,0.703803546,0.481555125,12,1.967320098
879,chr8:37620000-38630000,0.3743656,0.708132332,11,1.74895306
880,chr8:64260000-65300000,-0.060639169,0.951646578,11,1.578593555
881,chr8:106890000-107890000,-0.812537248,0.416483422,11,2.056961733
882,chr8:91010000-91980000,0.673624131,0.500550307,10,1.813179626
883,chr8:127830000-128740000,-0.960538981,0.336784022,10,2.002938021
884,chr8:134480000-135900000,-0.858991679,0.390345107,15,2.123809384
885,chr8:127830000-129390000,-0.694248214,0.487526561,16,2.028356997
886,chr8:120850000-121980000,-0.287259162,0.77391389,12,1.712043376
887,chr8:71660000-72700000,0.110552878,0.911970916,11,1.656249237
888,chr8:24950000-25960000,0.042875805,0.965800536,11,1.877066547
889,chr8:97340000-98560000,-0.626695086,0.530859126,13,1.79234856
890,chr8:108860000-109740000,-0.612352935,0.540304274,10,1.880470903
891,chr8:77270000-78310000,-0.696688358,0.485997846,12,1.740592516
892,chr8:22080000-22910000,0.71338384,0.47560827,10,1.961273206
893,chr8:19180000-20040000,-0.223023312,0.823517363,10,1.835690875
894,chr8:105800000-106790000,-0.229301031,0.818634952,10,1.707161551
895,chr8:99520000-100890000,1.656891804,0.097541352,14,2.463190174
896,chr8:97340000-98230000,0.182095634,0.855507675,10,1.692860938
897,chr8:96310000-97230000,-0.444952594,0.656354013,10,1.836915585
898,chr8:42940000-43830000,0.643448786,0.519932936,10,1.648586655
899,chr8:136850000-137750000,-0.057734806,0.953959869,10,1.92976474
900,chr8:8880000-9710000,0.344097477,0.73077298,10,1.896753088
901,chr8:102330000-103240000,0.825231379,0.409240242,10,1.935406442
902,chr8:140390000-141440000,-0.158280154,0.874236046,12,1.731643517
903,chr8:36690000-37590000,-0.230771027,0.817492691,10,1.864881449
904,chr8:118380000-119470000,1.435797271,0.151060037,12,2.20755
905,chr8:67570000-68410000,-0.213871016,0.830647643,10,1.868495122
906,chr9:82810000-85650000,0.696420501,0.486165528,29,2.382519511
907,chr9:4410000-5440000,0.170315615,0.864761932,11,1.671012371
908,chr9:120340000-122190000,-0.152502255,0.878790812,19,1.895529167
909,chr9:74390000-75690000,-0.425441368,0.670514955,14,2.067632711
910,chr9:124250000-125590000,-0.152875732,0.878496274,14,1.616669706
911,chr9:101730000-103190000,1.229058895,0.219049725,15,2.480679331
912,chr9:21170000-22250000,1.49652518,0.134516851,12,2.160880726
913,chr9:125810000-127300000,1.279464413,0.200733564,15,2.272208489
914,chr9:4380000-5770000,2.015375033,0.043865368,15,2.291541443
915,chr9:101910000-103110000,1.250887736,0.210975439,13,2.385183934
916,chr9:127520000-129560000,1.094148446,0.273889878,21,2.280231825
917,chr9:128150000-129360000,-0.581253964,0.561069303,13,1.993001179
918,chr9:99450000-100380000,0.433546779,0.664617589,10,1.822802866
919,chr9:128140000-129560000,-0.04850779,0.961311556,15,2.008748234
920,chr9:88990000-90430000,0.024964588,0.98008321,16,2.130947412
921,chr9:19890000-21140000,1.215345458,0.224234361,14,2.284092118
922,chr9:137360000-138360000,0.748442528,0.454193279,11,2.054978707
923,chr9:3180000-4340000,0.23976851,0.81050972,13,1.853212661
924,chr9:114390000-115610000,-0.017704103,0.985874908,14,2.051722951
925,chr9:4680000-5760000,0.861959826,0.388709626,12,2.092434044
926,chr9:74390000-75450000,-0.885956696,0.375640863,12,2.213339738
927,chr9:13320000-14420000,0.081171568,0.93530551,12,1.783049706
928,chr9:76260000-77240000,-0.910039155,0.362801861,11,2.082633141
929,chr9:33560000-34600000,0.72771061,0.466790754,11,2.136530588
930,chr9:77810000-78930000,0.27008891,0.787091854,12,1.684060354
931,chr9:117160000-118300000,-0.376835033,0.706296204,12,1.752884174
932,chr9:129600000-130690000,-0.34823643,0.727662631,11,1.874742805
933,chr9:86980000-88230000,0.816544227,0.414188939,14,1.741487014
934,chr9:122260000-123140000,0.12559083,0.900055822,10,1.668825116
935,chr9:33300000-34380000,0.807260965,0.419516149,11,2.102343774
936,chr9:126170000-127160000,0.45486645,0.649205321,11,1.818027457
937,chr9:107520000-108520000,0.424012134,0.671556964,11,1.996808052
938,chr9:108650000-109940000,-0.909595492,0.363035877,14,2.031930843
939,chr9:117420000-118310000,0.208231076,0.835048545,10,1.561238006
940,chr9:110170000-111540000,0.522609196,0.60124624,15,1.657134832
941,chr9:80040000-80980000,-0.768289594,0.442315155,10,1.892935928
942,chr9:5830000-6760000,0.416333995,0.67716562,10,1.541691514
943,chr9:98040000-99000000,0.696716928,0.485979963,10,1.851682165
944,chr9:89020000-89930000,-0.529385137,0.596538307,10,1.549277723
945,chr9:118340000-119430000,-0.630180618,0.528576419,12,2.04312432
946,chr9:34670000-35580000,0.120302969,0.904243152,10,1.570952545
