,tad,lambdan,p-value,n,max.lambdan
893,chr8:19180000-20040000,-3.14E-16,1,10,1.835690875
894,chr8:105800000-106790000,-1.10E-15,1,10,1.707161551
895,chr8:99520000-100890000,-2.20E-15,1,14,2.463190174
896,chr8:97340000-98230000,0,1,10,1.692860938
897,chr8:96310000-97230000,-6.28E-16,1,10,1.836915585
898,chr8:42940000-43830000,-1.73E-15,1,10,1.648586655
899,chr8:136850000-137750000,1.26E-15,1,10,1.92976474
900,chr8:8880000-9710000,-9.42E-16,1,10,1.896753088
901,chr8:102330000-103240000,7.85E-16,1,10,1.935406442
902,chr8:140390000-141440000,-1.88E-15,1,12,1.731643517
903,chr8:36690000-37590000,4.71E-16,1,10,1.864881449
904,chr8:118380000-119470000,-2.20E-15,1,12,2.20755
905,chr8:67570000-68410000,9.42E-16,1,10,1.868495122
906,chr9:82810000-85650000,1.26E-15,1,29,2.382519511
907,chr9:4410000-5440000,5.02E-15,1,11,1.671012371
908,chr9:120340000-122190000,7.85E-16,1,19,1.895529167
909,chr9:74390000-75690000,-2.04E-15,1,14,2.067632711
910,chr9:124250000-125590000,-1.57E-15,1,14,1.616669706
911,chr9:101730000-103190000,0,1,15,2.480679331
912,chr9:21170000-22250000,-1.26E-15,1,12,2.160880726
913,chr9:125810000-127300000,3.14E-15,1,15,2.272208489
914,chr9:4380000-5770000,1.88E-15,1,15,2.291541443
915,chr9:101910000-103110000,0,1,13,2.385183934
916,chr9:127520000-129560000,1.26E-15,1,21,2.280231825
917,chr9:128150000-129360000,7.85E-16,1,13,1.993001179
918,chr9:99450000-100380000,6.28E-16,1,10,1.822802866
919,chr9:128140000-129560000,3.14E-16,1,15,2.008748234
920,chr9:88990000-90430000,-2.51E-15,1,16,2.130947412
921,chr9:19890000-21140000,-1.88E-15,1,14,2.284092118
922,chr9:137360000-138360000,9.42E-16,1,11,2.054978707
923,chr9:3180000-4340000,-3.30E-15,1,13,1.853212661
924,chr9:114390000-115610000,-3.77E-15,1,14,2.051722951
925,chr9:4680000-5760000,-9.42E-16,1,12,2.092434044
926,chr9:74390000-75450000,-1.57E-16,1,12,2.213339738
927,chr9:13320000-14420000,1.73E-15,1,12,1.783049706
928,chr9:76260000-77240000,1.73E-15,1,11,2.082633141
929,chr9:33560000-34600000,2.20E-15,1,11,2.136530588
930,chr9:77810000-78930000,2.36E-15,1,12,1.684060354
931,chr9:117160000-118300000,-2.04E-15,1,12,1.752884174
932,chr9:129600000-130690000,2.83E-15,1,11,1.874742805
933,chr9:86980000-88230000,-3.77E-15,1,14,1.741487014
934,chr9:122260000-123140000,3.45E-15,1,10,1.668825116
935,chr9:33300000-34380000,2.20E-15,1,11,2.102343774
936,chr9:126170000-127160000,0,1,11,1.818027457
937,chr9:107520000-108520000,5.18E-15,1,11,1.996808052
938,chr9:108650000-109940000,1.41E-15,1,14,2.031930843
939,chr9:117420000-118310000,1.10E-15,1,10,1.561238006
940,chr9:110170000-111540000,2.04E-15,1,15,1.657134832
941,chr9:80040000-80980000,6.28E-16,1,10,1.892935928
942,chr9:5830000-6760000,6.28E-16,1,10,1.541691514
943,chr9:98040000-99000000,-1.41E-15,1,10,1.851682165
944,chr9:89020000-89930000,-1.73E-15,1,10,1.549277723
945,chr9:118340000-119430000,-3.61E-15,1,12,2.04312432
946,chr9:34670000-35580000,2.67E-15,1,10,1.570952545
